id,比赛时间,必发交易量,更新时间差_小时,必发更新时间
"2329696	2024-11-23 23:00:00	891	2329696	4	2024-11-23 18:20:12",,,,
"2329696	2024-11-23 23:00:00	1125	2329696	4	2024-11-23 18:50:13",,,,
"2329696	2024-11-23 23:00:00	740	2329696	5	2024-11-23 17:20:14",,,,
"2329696	2024-11-23 23:00:00	796	2329696	5	2024-11-23 17:50:13",,,,
"2329696	2024-11-23 23:00:00	430	2329696	6	2024-11-23 16:20:12",,,,
"2329696	2024-11-23 23:00:00	740	2329696	6	2024-11-23 16:50:12",,,,
"2329696	2024-11-23 23:00:00	251	2329696	7	2024-11-23 15:20:14",,,,
"2329696	2024-11-23 23:00:00	430	2329696	7	2024-11-23 15:50:13",,,,
"2329696	2024-11-23 23:00:00	193	2329696	8	2024-11-23 14:20:14",,,,
"2329696	2024-11-23 23:00:00	193	2329696	8	2024-11-23 14:50:14",,,,
"2329696	2024-11-23 23:00:00	193	2329696	9	2024-11-23 13:20:12",,,,
"2329696	2024-11-23 23:00:00	193	2329696	9	2024-11-23 13:50:13",,,,
"2329696	2024-11-23 23:00:00	98	2329696	10	2024-11-23 12:20:15",,,,
"2329696	2024-11-23 23:00:00	98	2329696	10	2024-11-23 12:50:14",,,,
"2329696	2024-11-23 23:00:00	98	2329696	11	2024-11-23 11:50:14",,,,
"2329100	2024-11-24 22:00:00	8661	2329100	12	2024-11-24 09:20:14",,,,
"2327123	2024-11-24 11:30:00	35620	2327123	2	2024-11-24 09:20:14",,,,
"2322201	2024-11-23 13:00:00	11991	2322201	0	2024-11-23 12:20:12",,,,
"2322201	2024-11-23 13:00:00	12096	2322201	0	2024-11-23 12:50:12",,,,
"2322201	2024-11-23 13:00:00	2329	2322201	1	2024-11-23 11:20:11",,,,
"2322201	2024-11-23 13:00:00	6328	2322201	1	2024-11-23 11:50:12",,,,
"2322201	2024-11-23 13:00:00	1489	2322201	2	2024-11-23 10:20:09",,,,
"2322201	2024-11-23 13:00:00	1879	2322201	2	2024-11-23 10:50:10",,,,
"2322201	2024-11-23 13:00:00	1203	2322201	3	2024-11-23 09:20:10",,,,
"2322201	2024-11-23 13:00:00	1474	2322201	3	2024-11-23 09:50:10",,,,
"2320756	2024-11-19 18:00:00	\N	2320756	5	2024-11-19 12:20:03",,,,
"2315505	2024-10-20 14:00:00	2860	2315505	0	2024-10-20 13:20:15",,,,
"2315505	2024-10-20 14:00:00	2860	2315505	0	2024-10-20 13:50:08",,,,
"2315505	2024-10-20 14:00:00	1402	2315505	1	2024-10-20 12:20:08",,,,
"2315505	2024-10-20 14:00:00	2332	2315505	1	2024-10-20 12:50:09",,,,
"2315505	2024-10-20 14:00:00	1235	2315505	2	2024-10-20 11:20:15",,,,
"2315505	2024-10-20 14:00:00	1392	2315505	2	2024-10-20 11:50:10",,,,
"2315505	2024-10-20 14:00:00	1135	2315505	3	2024-10-20 10:20:08",,,,
"2315505	2024-10-20 14:00:00	1135	2315505	3	2024-10-20 10:50:09",,,,
"2315505	2024-10-20 14:00:00	1135	2315505	4	2024-10-20 09:19:59",,,,
"2315505	2024-10-20 14:00:00	1135	2315505	4	2024-10-20 09:50:09",,,,
"2315501	2024-11-24 13:00:00	934	2315501	3	2024-11-24 09:20:14",,,,
"2315500	2024-11-24 13:00:00	1740	2315500	3	2024-11-24 09:20:14",,,,
"2315499	2024-11-24 13:00:00	5373	2315499	3	2024-11-24 09:20:14",,,,
"2315488	2024-11-23 13:00:00	102542	2315488	0	2024-11-23 12:20:13",,,,
"2315488	2024-11-23 13:00:00	112619	2315488	0	2024-11-23 12:50:13",,,,
"2315488	2024-11-23 13:00:00	13447	2315488	1	2024-11-23 11:20:11",,,,
"2315488	2024-11-23 13:00:00	14522	2315488	1	2024-11-23 11:50:12",,,,
"2315488	2024-11-23 13:00:00	12282	2315488	2	2024-11-23 10:20:10",,,,
"2315488	2024-11-23 13:00:00	12545	2315488	2	2024-11-23 10:50:10",,,,
"2315488	2024-11-23 13:00:00	10301	2315488	3	2024-11-23 09:20:10",,,,
"2315488	2024-11-23 13:00:00	10493	2315488	3	2024-11-23 09:50:11",,,,
"2315487	2024-11-23 13:00:00	9881	2315487	0	2024-11-23 12:20:13",,,,
"2315487	2024-11-23 13:00:00	10069	2315487	0	2024-11-23 12:50:13",,,,
"2315487	2024-11-23 13:00:00	9149	2315487	1	2024-11-23 11:20:11",,,,
"2315487	2024-11-23 13:00:00	9522	2315487	1	2024-11-23 11:50:12",,,,
"2315487	2024-11-23 13:00:00	7497	2315487	2	2024-11-23 10:20:10",,,,
"2315487	2024-11-23 13:00:00	8259	2315487	2	2024-11-23 10:50:10",,,,
"2315487	2024-11-23 13:00:00	6935	2315487	3	2024-11-23 09:20:10",,,,
"2315487	2024-11-23 13:00:00	6966	2315487	3	2024-11-23 09:50:11",,,,
"2315486	2024-11-23 13:00:00	51448	2315486	0	2024-11-23 12:20:12",,,,
"2315486	2024-11-23 13:00:00	66314	2315486	0	2024-11-23 12:50:12",,,,
"2315486	2024-11-23 13:00:00	35623	2315486	1	2024-11-23 11:20:11",,,,
"2315486	2024-11-23 13:00:00	36499	2315486	1	2024-11-23 11:50:12",,,,
"2315486	2024-11-23 13:00:00	33824	2315486	2	2024-11-23 10:20:10",,,,
"2315486	2024-11-23 13:00:00	34647	2315486	2	2024-11-23 10:50:10",,,,
"2315486	2024-11-23 13:00:00	32750	2315486	3	2024-11-23 09:20:10",,,,
"2315486	2024-11-23 13:00:00	33124	2315486	3	2024-11-23 09:50:10",,,,
"2315480	2024-10-27 13:00:00	4221	2315480	0	2024-10-27 12:20:10",,,,
"2315480	2024-10-27 13:00:00	5555	2315480	0	2024-10-27 12:50:07",,,,
"2315480	2024-10-27 13:00:00	4179	2315480	1	2024-10-27 11:20:06",,,,
"2315480	2024-10-27 13:00:00	4194	2315480	1	2024-10-27 11:50:06",,,,
"2315480	2024-10-27 13:00:00	3800	2315480	2	2024-10-27 10:20:06",,,,
"2315480	2024-10-27 13:00:00	4061	2315480	2	2024-10-27 10:50:06",,,,
"2315480	2024-10-27 13:00:00	3792	2315480	3	2024-10-27 09:20:06",,,,
"2315480	2024-10-27 13:00:00	3792	2315480	3	2024-10-27 09:50:07",,,,
"2315477	2024-10-26 13:00:00	4649	2315477	0	2024-10-26 12:20:08",,,,
"2315477	2024-10-26 13:00:00	4885	2315477	0	2024-10-26 12:50:08",,,,
"2315477	2024-10-26 13:00:00	3707	2315477	1	2024-10-26 11:20:06",,,,
"2315477	2024-10-26 13:00:00	4317	2315477	1	2024-10-26 11:50:06",,,,
"2315477	2024-10-26 13:00:00	3707	2315477	2	2024-10-26 10:20:06",,,,
"2315477	2024-10-26 13:00:00	3707	2315477	2	2024-10-26 10:50:06",,,,
"2315477	2024-10-26 13:00:00	3707	2315477	3	2024-10-26 09:20:06",,,,
"2315477	2024-10-26 13:00:00	3707	2315477	3	2024-10-26 09:50:06",,,,
"2306407	2024-10-27 14:00:00	250886	2306407	0	2024-10-27 13:20:09",,,,
"2306407	2024-10-27 14:00:00	312797	2306407	0	2024-10-27 13:50:07",,,,
"2306407	2024-10-27 14:00:00	2563	2306407	1	2024-10-27 12:20:10",,,,
"2306407	2024-10-27 14:00:00	249055	2306407	1	2024-10-27 12:50:07",,,,
"2306407	2024-10-27 14:00:00	1471	2306407	2	2024-10-27 11:20:06",,,,
"2306407	2024-10-27 14:00:00	2359	2306407	2	2024-10-27 11:50:07",,,,
"2306407	2024-10-27 14:00:00	464	2306407	3	2024-10-27 10:20:06",,,,
"2306407	2024-10-27 14:00:00	1471	2306407	3	2024-10-27 10:50:06",,,,
"2306407	2024-10-27 14:00:00	387	2306407	4	2024-10-27 09:20:06",,,,
"2306407	2024-10-27 14:00:00	464	2306407	4	2024-10-27 09:50:07",,,,
"2292464	2024-11-29 01:45:00	1477884	2292464	0	2024-11-29 01:03:34",,,,
"2292456	2024-11-29 04:00:00	203560	2292456	2	2024-11-29 01:03:35",,,,
"2292451	2024-11-29 04:00:00	179472	2292451	2	2024-11-29 01:03:35",,,,
"2292446	2024-11-29 01:45:00	127803	2292446	0	2024-11-29 01:03:34",,,,
"2292445	2024-11-28 23:30:00	198328	2292445	0	2024-11-28 22:50:05",,,,
"2292445	2024-11-28 23:30:00	354853	2292445	0	2024-11-28 23:20:05",,,,
"2292445	2024-11-28 23:30:00	147801	2292445	1	2024-11-28 21:50:03",,,,
"2292445	2024-11-28 23:30:00	177896	2292445	1	2024-11-28 22:20:05",,,,
"2292445	2024-11-28 23:30:00	130847	2292445	2	2024-11-28 20:50:04",,,,
"2292445	2024-11-28 23:30:00	135329	2292445	2	2024-11-28 21:20:04",,,,
"2292445	2024-11-28 23:30:00	116448	2292445	3	2024-11-28 19:50:04",,,,
"2292445	2024-11-28 23:30:00	122860	2292445	3	2024-11-28 20:20:04",,,,
"2292445	2024-11-28 23:30:00	106778	2292445	4	2024-11-28 18:50:06",,,,
"2292445	2024-11-28 23:30:00	108443	2292445	4	2024-11-28 19:20:05",,,,
"2292445	2024-11-28 23:30:00	95427	2292445	5	2024-11-28 17:50:06",,,,
"2292445	2024-11-28 23:30:00	103371	2292445	5	2024-11-28 18:20:05",,,,
"2292445	2024-11-28 23:30:00	81360	2292445	6	2024-11-28 16:50:05",,,,
"2292445	2024-11-28 23:30:00	94884	2292445	6	2024-11-28 17:20:07",,,,
"2292445	2024-11-28 23:30:00	72333	2292445	7	2024-11-28 15:50:05",,,,
"2292445	2024-11-28 23:30:00	73485	2292445	7	2024-11-28 16:20:05",,,,
"2292445	2024-11-28 23:30:00	70526	2292445	8	2024-11-28 14:50:06",,,,
"2292445	2024-11-28 23:30:00	70609	2292445	8	2024-11-28 15:20:05",,,,
"2292445	2024-11-28 23:30:00	67146	2292445	9	2024-11-28 13:50:06",,,,
"2292445	2024-11-28 23:30:00	69604	2292445	9	2024-11-28 14:20:06",,,,
"2292445	2024-11-28 23:30:00	63720	2292445	10	2024-11-28 12:50:06",,,,
"2292445	2024-11-28 23:30:00	66483	2292445	10	2024-11-28 13:20:05",,,,
"2292445	2024-11-28 23:30:00	61889	2292445	11	2024-11-28 12:20:06",,,,
"2292416	2024-11-29 01:45:00	761928	2292416	0	2024-11-29 01:03:34",,,,
"2292303	2024-11-29 04:00:00	86929	2292303	2	2024-11-29 01:03:35",,,,
"2292296	2024-11-29 04:00:00	527099	2292296	2	2024-11-29 01:03:34",,,,
"2292281	2024-11-29 04:00:00	507003	2292281	2	2024-11-29 01:03:34",,,,
"2292256	2024-11-29 04:00:00	667956	2292256	2	2024-11-29 01:03:35",,,,
"2292251	2024-11-29 04:00:00	204037	2292251	2	2024-11-29 01:03:34",,,,
"2292247	2024-11-29 04:00:00	1387098	2292247	2	2024-11-29 01:03:35",,,,
"2292228	2024-11-29 01:45:00	1523073	2292228	0	2024-11-29 01:03:34",,,,
"2292214	2024-11-29 04:00:00	165398	2292214	2	2024-11-29 01:03:34",,,,
"2292205	2024-11-29 04:00:00	93755	2292205	2	2024-11-29 01:03:35",,,,
"2292182	2024-11-29 04:00:00	687297	2292182	2	2024-11-29 01:03:35",,,,
"2292181	2024-10-23 22:30:00	282491	2292181	4	2024-10-23 17:50:02",,,,
"2292181	2024-10-23 22:30:00	251550	2292181	5	2024-10-23 16:50:03",,,,
"2292181	2024-10-23 22:30:00	267126	2292181	5	2024-10-23 17:20:03",,,,
"2292181	2024-10-23 22:30:00	225475	2292181	6	2024-10-23 15:50:04",,,,
"2292181	2024-10-23 22:30:00	236797	2292181	6	2024-10-23 16:20:03",,,,
"2292181	2024-10-23 22:30:00	218370	2292181	7	2024-10-23 15:20:05",,,,
"2292181	2024-10-23 22:30:00	155506	2292181	9	2024-10-23 12:50:03",,,,
"2292181	2024-10-23 22:30:00	157267	2292181	9	2024-10-23 13:20:02",,,,
"2292181	2024-10-23 22:30:00	151633	2292181	10	2024-10-23 11:50:02",,,,
"2292181	2024-10-23 22:30:00	154629	2292181	10	2024-10-23 12:20:02",,,,
"2292172	2024-11-29 01:45:00	1594972	2292172	0	2024-11-29 01:03:34",,,,
"2292168	2024-11-29 01:45:00	1707326	2292168	0	2024-11-29 01:03:34",,,,
"2292158	2024-11-29 01:45:00	2544453	2292158	0	2024-11-29 01:03:34",,,,
"2291478	2024-11-30 14:00:00	4672	2291478	0	2024-11-30 13:20:13",,,,
"2291478	2024-11-30 14:00:00	5444	2291478	0	2024-11-30 13:50:13",,,,
"2291478	2024-11-30 14:00:00	4285	2291478	1	2024-11-30 12:20:15",,,,
"2291478	2024-11-30 14:00:00	4522	2291478	1	2024-11-30 12:50:14",,,,
"2291478	2024-11-30 14:00:00	4147	2291478	2	2024-11-30 11:20:12",,,,
"2291478	2024-11-30 14:00:00	4147	2291478	2	2024-11-30 11:50:14",,,,
"2291478	2024-11-30 14:00:00	4129	2291478	3	2024-11-30 10:20:13",,,,
"2291478	2024-11-30 14:00:00	4129	2291478	3	2024-11-30 10:50:13",,,,
"2291478	2024-11-30 14:00:00	165	2291478	4	2024-11-30 09:20:13",,,,
"2291478	2024-11-30 14:00:00	4097	2291478	4	2024-11-30 09:50:13",,,,
"2285041	2024-11-27 18:00:00	38859	2285041	0	2024-11-27 17:20:06",,,,
"2285041	2024-11-27 18:00:00	161842	2285041	0	2024-11-27 17:50:07",,,,
"2285041	2024-11-27 18:00:00	29209	2285041	1	2024-11-27 16:20:06",,,,
"2285041	2024-11-27 18:00:00	31834	2285041	1	2024-11-27 16:50:06",,,,
"2285041	2024-11-27 18:00:00	25631	2285041	2	2024-11-27 15:20:06",,,,
"2285041	2024-11-27 18:00:00	27070	2285041	2	2024-11-27 15:50:07",,,,
"2285041	2024-11-27 18:00:00	22067	2285041	3	2024-11-27 14:20:06",,,,
"2285041	2024-11-27 18:00:00	25150	2285041	3	2024-11-27 14:50:06",,,,
"2285041	2024-11-27 18:00:00	20338	2285041	4	2024-11-27 13:20:06",,,,
"2285041	2024-11-27 18:00:00	20862	2285041	4	2024-11-27 13:50:06",,,,
"2285041	2024-11-27 18:00:00	19921	2285041	5	2024-11-27 12:20:06",,,,
"2285041	2024-11-27 18:00:00	20196	2285041	5	2024-11-27 12:50:06",,,,
"2285041	2024-11-27 18:00:00	15553	2285041	6	2024-11-27 11:20:05",,,,
"2285041	2024-11-27 18:00:00	16835	2285041	6	2024-11-27 11:50:06",,,,
"2285041	2024-11-27 18:00:00	11787	2285041	7	2024-11-27 10:20:06",,,,
"2285041	2024-11-27 18:00:00	11786	2285041	7	2024-11-27 10:50:06",,,,
"2285041	2024-11-27 18:00:00	10644	2285041	8	2024-11-27 09:20:04",,,,
"2285041	2024-11-27 18:00:00	11433	2285041	8	2024-11-27 09:50:06",,,,
"2285040	2024-11-26 20:00:00	39078	2285040	0	2024-11-26 19:20:04",,,,
"2285040	2024-11-26 20:00:00	111707	2285040	0	2024-11-26 19:50:05",,,,
"2285040	2024-11-26 20:00:00	4342	2285040	1	2024-11-26 18:20:04",,,,
"2285040	2024-11-26 20:00:00	4507	2285040	1	2024-11-26 18:50:06",,,,
"2285040	2024-11-26 20:00:00	3989	2285040	2	2024-11-26 17:20:04",,,,
"2285040	2024-11-26 20:00:00	3993	2285040	2	2024-11-26 17:50:05",,,,
"2285040	2024-11-26 20:00:00	3042	2285040	3	2024-11-26 16:20:04",,,,
"2285040	2024-11-26 20:00:00	3234	2285040	3	2024-11-26 16:50:04",,,,
"2285040	2024-11-26 20:00:00	3042	2285040	4	2024-11-26 15:20:05",,,,
"2285040	2024-11-26 20:00:00	3042	2285040	4	2024-11-26 15:50:06",,,,
"2285040	2024-11-26 20:00:00	2742	2285040	5	2024-11-26 14:20:04",,,,
"2285040	2024-11-26 20:00:00	3012	2285040	5	2024-11-26 14:50:05",,,,
"2285040	2024-11-26 20:00:00	2581	2285040	6	2024-11-26 13:20:05",,,,
"2285040	2024-11-26 20:00:00	2698	2285040	6	2024-11-26 13:50:04",,,,
"2285040	2024-11-26 20:00:00	848	2285040	7	2024-11-26 12:20:04",,,,
"2285040	2024-11-26 20:00:00	1319	2285040	7	2024-11-26 12:50:05",,,,
"2285040	2024-11-26 20:00:00	529	2285040	8	2024-11-26 11:20:05",,,,
"2285040	2024-11-26 20:00:00	529	2285040	8	2024-11-26 11:50:05",,,,
"2285040	2024-11-26 20:00:00	522	2285040	9	2024-11-26 10:20:05",,,,
"2285040	2024-11-26 20:00:00	529	2285040	9	2024-11-26 10:50:04",,,,
"2285040	2024-11-26 20:00:00	486	2285040	10	2024-11-26 09:20:04",,,,
"2285040	2024-11-26 20:00:00	486	2285040	10	2024-11-26 09:50:04",,,,
"2284951	2024-11-26 18:00:00	193140	2284951	0	2024-11-26 17:20:04",,,,
"2284951	2024-11-26 18:00:00	273155	2284951	0	2024-11-26 17:50:04",,,,
"2284951	2024-11-26 18:00:00	57545	2284951	1	2024-11-26 16:20:04",,,,
"2284951	2024-11-26 18:00:00	69326	2284951	1	2024-11-26 16:50:04",,,,
"2284951	2024-11-26 18:00:00	46424	2284951	2	2024-11-26 15:20:05",,,,
"2284951	2024-11-26 18:00:00	55549	2284951	2	2024-11-26 15:50:06",,,,
"2284951	2024-11-26 18:00:00	42558	2284951	3	2024-11-26 14:20:04",,,,
"2284951	2024-11-26 18:00:00	43912	2284951	3	2024-11-26 14:50:05",,,,
"2284951	2024-11-26 18:00:00	36713	2284951	4	2024-11-26 13:20:04",,,,
"2284951	2024-11-26 18:00:00	36794	2284951	4	2024-11-26 13:50:04",,,,
"2284951	2024-11-26 18:00:00	34531	2284951	5	2024-11-26 12:20:04",,,,
"2284951	2024-11-26 18:00:00	36620	2284951	5	2024-11-26 12:50:05",,,,
"2284951	2024-11-26 18:00:00	29337	2284951	6	2024-11-26 11:20:04",,,,
"2284951	2024-11-26 18:00:00	30824	2284951	6	2024-11-26 11:50:05",,,,
"2284951	2024-11-26 18:00:00	13099	2284951	7	2024-11-26 10:20:04",,,,
"2284951	2024-11-26 18:00:00	13965	2284951	7	2024-11-26 10:50:04",,,,
"2284951	2024-11-26 18:00:00	11847	2284951	8	2024-11-26 09:20:04",,,,
"2284951	2024-11-26 18:00:00	12818	2284951	8	2024-11-26 09:50:04",,,,
"2284945	2024-11-25 22:00:00	42761	2284945	0	2024-11-25 21:20:04",,,,
"2284945	2024-11-25 22:00:00	56530	2284945	0	2024-11-25 21:50:03",,,,
"2284945	2024-11-25 22:00:00	28335	2284945	1	2024-11-25 20:20:04",,,,
"2284945	2024-11-25 22:00:00	40226	2284945	1	2024-11-25 20:50:04",,,,
"2284945	2024-11-25 22:00:00	25580	2284945	2	2024-11-25 19:20:04",,,,
"2284945	2024-11-25 22:00:00	26268	2284945	2	2024-11-25 19:50:04",,,,
"2284945	2024-11-25 22:00:00	22110	2284945	3	2024-11-25 18:20:04",,,,
"2284945	2024-11-25 22:00:00	23983	2284945	3	2024-11-25 18:50:04",,,,
"2284945	2024-11-25 22:00:00	16057	2284945	4	2024-11-25 17:20:04",,,,
"2284945	2024-11-25 22:00:00	19220	2284945	4	2024-11-25 17:50:15",,,,
"2284945	2024-11-25 22:00:00	9376	2284945	5	2024-11-25 16:20:14",,,,
"2284945	2024-11-25 22:00:00	13181	2284945	5	2024-11-25 16:50:06",,,,
"2284945	2024-11-25 22:00:00	8602	2284945	6	2024-11-25 15:20:05",,,,
"2284945	2024-11-25 22:00:00	9210	2284945	6	2024-11-25 15:50:05",,,,
"2284945	2024-11-25 22:00:00	8351	2284945	7	2024-11-25 14:20:05",,,,
"2284945	2024-11-25 22:00:00	8462	2284945	7	2024-11-25 14:50:05",,,,
"2284945	2024-11-25 22:00:00	5427	2284945	8	2024-11-25 13:20:04",,,,
"2284945	2024-11-25 22:00:00	5427	2284945	8	2024-11-25 13:50:04",,,,
"2284945	2024-11-25 22:00:00	3863	2284945	9	2024-11-25 12:20:04",,,,
"2284945	2024-11-25 22:00:00	4679	2284945	9	2024-11-25 12:50:04",,,,
"2284933	2024-10-23 18:00:00	154034	2284933	0	2024-10-23 17:20:02",,,,
"2284933	2024-10-23 18:00:00	216196	2284933	0	2024-10-23 17:50:02",,,,
"2284933	2024-10-23 18:00:00	9404	2284933	1	2024-10-23 16:20:02",,,,
"2284933	2024-10-23 18:00:00	10886	2284933	1	2024-10-23 16:50:03",,,,
"2284933	2024-10-23 18:00:00	8252	2284933	2	2024-10-23 15:20:05",,,,
"2284933	2024-10-23 18:00:00	8740	2284933	2	2024-10-23 15:50:04",,,,
"2284933	2024-10-23 18:00:00	3739	2284933	4	2024-10-23 13:20:02",,,,
"2284933	2024-10-23 18:00:00	3532	2284933	5	2024-10-23 12:20:02",,,,
"2284933	2024-10-23 18:00:00	3670	2284933	5	2024-10-23 12:50:02",,,,
"2284933	2024-10-23 18:00:00	3063	2284933	6	2024-10-23 11:20:02",,,,
"2284933	2024-10-23 18:00:00	3174	2284933	6	2024-10-23 11:50:02",,,,
"2284933	2024-10-23 18:00:00	2948	2284933	7	2024-10-23 10:20:02",,,,
"2284933	2024-10-23 18:00:00	2948	2284933	7	2024-10-23 10:50:02",,,,
"2284933	2024-10-23 18:00:00	2948	2284933	8	2024-10-23 09:20:02",,,,
"2284933	2024-10-23 18:00:00	2948	2284933	8	2024-10-23 09:50:02",,,,
"2284641	2024-10-22 20:00:00	23252	2284641	0	2024-10-22 19:20:04",,,,
"2284641	2024-10-22 20:00:00	27422	2284641	0	2024-10-22 19:50:02",,,,
"2284641	2024-10-22 20:00:00	9647	2284641	1	2024-10-22 18:20:02",,,,
"2284641	2024-10-22 20:00:00	11417	2284641	1	2024-10-22 18:50:02",,,,
"2284641	2024-10-22 20:00:00	8009	2284641	2	2024-10-22 17:20:02",,,,
"2284641	2024-10-22 20:00:00	8011	2284641	2	2024-10-22 17:50:02",,,,
"2284641	2024-10-22 20:00:00	6786	2284641	3	2024-10-22 16:20:02",,,,
"2284641	2024-10-22 20:00:00	7911	2284641	3	2024-10-22 16:50:02",,,,
"2284641	2024-10-22 20:00:00	6503	2284641	4	2024-10-22 15:20:02",,,,
"2284641	2024-10-22 20:00:00	6714	2284641	4	2024-10-22 15:50:02",,,,
"2284641	2024-10-22 20:00:00	6048	2284641	5	2024-10-22 14:20:02",,,,
"2284641	2024-10-22 20:00:00	6047	2284641	5	2024-10-22 14:50:02",,,,
"2284641	2024-10-22 20:00:00	4622	2284641	6	2024-10-22 13:20:02",,,,
"2284641	2024-10-22 20:00:00	5964	2284641	6	2024-10-22 13:50:02",,,,
"2284641	2024-10-22 20:00:00	4455	2284641	7	2024-10-22 12:20:02",,,,
"2284641	2024-10-22 20:00:00	4458	2284641	7	2024-10-22 12:50:02",,,,
"2284641	2024-10-22 20:00:00	4458	2284641	8	2024-10-22 11:50:02",,,,
"2284639	2024-11-26 20:00:00	320319	2284639	0	2024-11-26 19:20:04",,,,
"2284639	2024-11-26 20:00:00	470705	2284639	0	2024-11-26 19:50:05",,,,
"2284639	2024-11-26 20:00:00	5735	2284639	1	2024-11-26 18:20:04",,,,
"2284639	2024-11-26 20:00:00	6108	2284639	1	2024-11-26 18:50:06",,,,
"2284639	2024-11-26 20:00:00	4973	2284639	2	2024-11-26 17:20:04",,,,
"2284639	2024-11-26 20:00:00	5592	2284639	2	2024-11-26 17:50:05",,,,
"2284639	2024-11-26 20:00:00	4450	2284639	3	2024-11-26 16:20:04",,,,
"2284639	2024-11-26 20:00:00	4846	2284639	3	2024-11-26 16:50:04",,,,
"2284639	2024-11-26 20:00:00	3814	2284639	4	2024-11-26 15:20:05",,,,
"2284639	2024-11-26 20:00:00	4041	2284639	4	2024-11-26 15:50:06",,,,
"2284639	2024-11-26 20:00:00	3702	2284639	5	2024-11-26 14:20:04",,,,
"2284639	2024-11-26 20:00:00	3798	2284639	5	2024-11-26 14:50:05",,,,
"2284639	2024-11-26 20:00:00	3605	2284639	6	2024-11-26 13:20:05",,,,
"2284639	2024-11-26 20:00:00	3699	2284639	6	2024-11-26 13:50:04",,,,
"2284639	2024-11-26 20:00:00	2080	2284639	7	2024-11-26 12:20:04",,,,
"2284639	2024-11-26 20:00:00	2080	2284639	7	2024-11-26 12:50:05",,,,
"2284639	2024-11-26 20:00:00	2052	2284639	8	2024-11-26 11:20:04",,,,
"2284639	2024-11-26 20:00:00	2080	2284639	8	2024-11-26 11:50:05",,,,
"2284639	2024-11-26 20:00:00	1980	2284639	9	2024-11-26 10:20:04",,,,
"2284639	2024-11-26 20:00:00	2023	2284639	9	2024-11-26 10:50:04",,,,
"2284639	2024-11-26 20:00:00	1984	2284639	10	2024-11-26 09:20:04",,,,
"2284639	2024-11-26 20:00:00	1984	2284639	10	2024-11-26 09:50:04",,,,
"2284637	2024-11-27 18:00:00	46485	2284637	0	2024-11-27 17:20:06",,,,
"2284637	2024-11-27 18:00:00	61884	2284637	0	2024-11-27 17:50:07",,,,
"2284637	2024-11-27 18:00:00	6071	2284637	1	2024-11-27 16:20:06",,,,
"2284637	2024-11-27 18:00:00	27160	2284637	1	2024-11-27 16:50:06",,,,
"2284637	2024-11-27 18:00:00	4728	2284637	2	2024-11-27 15:20:06",,,,
"2284637	2024-11-27 18:00:00	5970	2284637	2	2024-11-27 15:50:07",,,,
"2284637	2024-11-27 18:00:00	2207	2284637	3	2024-11-27 14:20:05",,,,
"2284637	2024-11-27 18:00:00	3691	2284637	3	2024-11-27 14:50:06",,,,
"2284637	2024-11-27 18:00:00	1772	2284637	4	2024-11-27 13:20:06",,,,
"2284637	2024-11-27 18:00:00	1772	2284637	4	2024-11-27 13:50:05",,,,
"2284637	2024-11-27 18:00:00	1583	2284637	5	2024-11-27 12:20:06",,,,
"2284637	2024-11-27 18:00:00	1583	2284637	5	2024-11-27 12:50:06",,,,
"2284637	2024-11-27 18:00:00	1356	2284637	6	2024-11-27 11:20:05",,,,
"2284637	2024-11-27 18:00:00	1521	2284637	6	2024-11-27 11:50:06",,,,
"2284637	2024-11-27 18:00:00	1025	2284637	7	2024-11-27 10:20:06",,,,
"2284637	2024-11-27 18:00:00	1229	2284637	7	2024-11-27 10:50:06",,,,
"2284637	2024-11-27 18:00:00	989	2284637	8	2024-11-27 09:20:04",,,,
"2284637	2024-11-27 18:00:00	1025	2284637	8	2024-11-27 09:50:06",,,,
"2284635	2024-10-23 20:00:00	26889	2284635	2	2024-10-23 17:20:02",,,,
"2284635	2024-10-23 20:00:00	27103	2284635	2	2024-10-23 17:50:02",,,,
"2284635	2024-10-23 20:00:00	21682	2284635	3	2024-10-23 16:20:03",,,,
"2284635	2024-10-23 20:00:00	24351	2284635	3	2024-10-23 16:50:03",,,,
"2284635	2024-10-23 20:00:00	16938	2284635	4	2024-10-23 15:20:05",,,,
"2284635	2024-10-23 20:00:00	18543	2284635	4	2024-10-23 15:50:04",,,,
"2284635	2024-10-23 20:00:00	8911	2284635	6	2024-10-23 13:20:02",,,,
"2284635	2024-10-23 20:00:00	8686	2284635	7	2024-10-23 12:20:02",,,,
"2284635	2024-10-23 20:00:00	8810	2284635	7	2024-10-23 12:50:03",,,,
"2284635	2024-10-23 20:00:00	7903	2284635	8	2024-10-23 11:20:02",,,,
"2284635	2024-10-23 20:00:00	8625	2284635	8	2024-10-23 11:50:02",,,,
"2284635	2024-10-23 20:00:00	7816	2284635	9	2024-10-23 10:20:02",,,,
"2284635	2024-10-23 20:00:00	7815	2284635	9	2024-10-23 10:50:02",,,,
"2284635	2024-10-23 20:00:00	7249	2284635	10	2024-10-23 09:20:02",,,,
"2284635	2024-10-23 20:00:00	7248	2284635	10	2024-10-23 09:50:02",,,,
"2284624	2024-11-26 18:00:00	110175	2284624	0	2024-11-26 17:20:04",,,,
"2284624	2024-11-26 18:00:00	132613	2284624	0	2024-11-26 17:50:04",,,,
